Transaction_ID,Customer_ID,Transaction_Date,Amount,Payment_Method,Payment_Status,Failure_Reason,Customer_Age,Customer_Type,Previous_Successful_Payments,Previous_Failed_Payments,Retry_Count,Device_Type,Location,Hour,Day,Recovery_Outcome
TX138192,CUST5530,2026-04-08 21:30:40.140802,829.89,Wallet,Success,None,41,Regular,7,3,1,iOS,Hyderabad,21,Wednesday,Not Required
TX138193,CUST8648,2026-04-08 21:48:07.329746,651.68,UPI,Success,None,21,Regular,5,2,2,iOS,Delhi,21,Wednesday,Not Required
TX138194,CUST8237,2026-04-08 22:05:34.518690,463.05,UPI,Success,None,44,Regular,8,2,3,Android,Jaipur,22,Wednesday,Not Required
TX138195,CUST9137,2026-04-08 22:23:01.707634,1374.5,UPI,Success,None,30,Regular,5,1,0,Android,Delhi,22,Wednesday,Not Required
TX138196,CUST7777,2026-04-08 22:40:28.896577,704.87,UPI,Success,None,29,Regular,5,0,1,Web,Jaipur,22,Wednesday,Not Required
TX138197,CUST5394,2026-04-08 22:57:56.085521,8855.58,Wallet,Failed,Network Error,20,New,6,3,1,Web,Chennai,22,Wednesday,Recovered
TX138198,CUST2462,2026-04-08 23:15:23.274465,818.7,UPI,Success,None,59,Regular,7,0,3,iOS,Hyderabad,23,Wednesday,Not Required
TX138199,CUST5031,2026-04-08 23:32:50.463409,50.0,UPI,Success,None,52,New,5,5,2,Android,Delhi,23,Wednesday,Not Required
TX138200,CUST7552,2026-04-08 23:50:17.652353,218.76,Credit Card,Success,None,21,Regular,12,3,0,iOS,Pune,23,Wednesday,Not Required
TX138201,CUST2390,2026-04-09 00:07:44.841296,1132.43,Debit Card,Failed,Insufficient Funds,57,Regular,9,0,0,iOS,Bangalore,0,Thursday,Recovered
TX138202,CUST7688,2026-04-09 00:25:12.030240,349.57,UPI,Success,None,36,Regular,5,3,2,iOS,Jaipur,0,Thursday,Not Required
TX138203,CUST6767,2026-04-09 00:42:39.219184,371.95,UPI,Success,None,40,Regular,5,1,3,iOS,Chennai,0,Thursday,Not Required
TX138204,CUST8216,2026-04-09 01:00:06.408128,192.63,Debit Card,Success,None,21,New,7,1,1,Android,Pune,1,Thursday,Not Required
TX138205,CUST7781,2026-04-09 01:17:33.597071,412.93,Wallet,Success,None,28,New,4,1,0,Web,Nagpur,1,Thursday,Not Required
TX138206,CUST6675,2026-04-09 01:35:00.786015,807.49,Debit Card,Success,None,39,New,4,1,0,Web,Kolkata,1,Thursday,Not Required
TX138207,CUST3255,2026-04-09 01:52:27.974959,978.32,Net Banking,Success,None,18,New,7,2,2,iOS,Bangalore,1,Thursday,Not Required
TX138208,CUST9325,2026-04-09 02:09:55.163903,239.87,Net Banking,Success,None,49,Regular,6,5,0,Android,Hyderabad,2,Thursday,Not Required
TX138209,CUST3728,2026-04-09 02:27:22.352847,1488.32,Debit Card,Success,None,22,New,6,1,1,iOS,Hyderabad,2,Thursday,Not Required
TX138210,CUST3193,2026-04-09 02:44:49.541790,202.07,Debit Card,Success,None,50,New,8,2,3,iOS,Pune,2,Thursday,Not Required
TX138211,CUST7336,2026-04-09 03:02:16.730734,1030.66,UPI,Failed,Insufficient Funds,43,New,4,1,1,Android,Jaipur,3,Thursday,Not Recovered
TX138212,CUST2778,2026-04-09 03:19:43.919678,931.73,UPI,Success,None,45,Regular,4,1,1,Android,Pune,3,Thursday,Not Required
TX138213,CUST6370,2026-04-09 03:37:11.108622,261.29,UPI,Success,None,41,New,9,1,1,iOS,Hyderabad,3,Thursday,Not Required
TX138214,CUST5405,2026-04-09 03:54:38.297565,231.99,Credit Card,Success,None,18,New,8,0,2,iOS,Pune,3,Thursday,Not Required
TX138215,CUST1388,2026-04-09 04:12:05.486509,974.86,UPI,Success,None,59,Premium,6,2,1,Android,Jaipur,4,Thursday,Not Required
TX138216,CUST3146,2026-04-09 04:29:32.675453,379.98,UPI,Success,None,46,New,6,7,3,Web,Jaipur,4,Thursday,Not Required
TX138217,CUST5995,2026-04-09 04:46:59.864397,549.77,UPI,Success,None,18,Regular,7,2,3,Android,Pune,4,Thursday,Not Required
TX138218,CUST5317,2026-04-09 05:04:27.053341,1322.57,UPI,Success,None,45,Regular,6,5,2,Web,Ahmedabad,5,Thursday,Not Required
TX138219,CUST5857,2026-04-09 05:21:54.242284,1073.99,Credit Card,Failed,Transaction Timeout,21,Regular,4,2,0,Web,Bangalore,5,Thursday,Not Recovered
TX138220,CUST4108,2026-04-09 05:39:21.431228,266.15,UPI,Success,None,55,Regular,4,2,0,Web,Chennai,5,Thursday,Not Required
TX138221,CUST5194,2026-04-09 05:56:48.620172,630.44,Net Banking,Success,None,25,New,7,2,1,Android,Hyderabad,5,Thursday,Not Required
TX138222,CUST6240,2026-04-09 06:14:15.809116,261.2,Wallet,Success,None,32,New,7,4,1,iOS,Jaipur,6,Thursday,Not Required
TX138223,CUST8504,2026-04-09 06:31:42.998059,1587.54,UPI,Success,None,33,New,8,2,3,iOS,Kolkata,6,Thursday,Not Required
TX138224,CUST8868,2026-04-09 06:49:10.187003,3091.83,Credit Card,Success,None,34,Regular,3,4,3,Android,Jaipur,6,Thursday,Not Required
TX138225,CUST7705,2026-04-09 07:06:37.375947,285.69,UPI,Success,None,46,New,2,1,1,iOS,Jaipur,7,Thursday,Not Required
TX138226,CUST7473,2026-04-09 07:24:04.564891,644.73,Debit Card,Success,None,49,Regular,6,5,0,Android,Mumbai,7,Thursday,Not Required
TX138227,CUST2258,2026-04-09 07:41:31.753835,1664.8,Net Banking,Success,None,53,New,7,0,2,iOS,Ahmedabad,7,Thursday,Not Required
TX138228,CUST4894,2026-04-09 07:58:58.942778,681.44,UPI,Success,None,36,Regular,7,3,1,Web,Kolkata,7,Thursday,Not Required
TX138229,CUST9885,2026-04-09 08:16:26.131722,1166.2,Wallet,Success,None,40,New,10,5,2,iOS,Mumbai,8,Thursday,Not Required
TX138230,CUST9782,2026-04-09 08:33:53.320666,700.37,UPI,Success,None,40,Regular,9,2,0,iOS,Ahmedabad,8,Thursday,Not Required
TX138231,CUST8158,2026-04-09 08:51:20.509610,231.18,UPI,Success,None,28,Premium,10,2,0,Android,Nagpur,8,Thursday,Not Required
TX138232,CUST6623,2026-04-09 09:08:47.698553,749.14,Net Banking,Success,None,33,New,4,4,1,Android,Hyderabad,9,Thursday,Not Required
TX138233,CUST6569,2026-04-09 09:26:14.887497,2053.46,Credit Card,Success,None,23,Regular,8,1,2,Android,Mumbai,9,Thursday,Not Required
TX138234,CUST1269,2026-04-09 09:43:42.076441,910.77,UPI,Success,None,25,Regular,9,0,3,Web,Nagpur,9,Thursday,Not Required
TX138235,CUST1556,2026-04-09 10:01:09.265385,3373.39,Debit Card,Failed,Limit Exceeded,26,New,4,2,1,Web,Delhi,10,Thursday,Not Recovered
TX138236,CUST2481,2026-04-09 10:18:36.454329,113.13,Credit Card,Success,None,52,Premium,4,2,1,Web,Kolkata,10,Thursday,Not Required
TX138237,CUST7021,2026-04-09 10:36:03.643272,971.7,Debit Card,Success,None,56,New,4,5,0,iOS,Bangalore,10,Thursday,Not Required
TX138238,CUST6679,2026-04-09 10:53:30.832216,347.93,UPI,Failed,Limit Exceeded,42,Premium,5,2,0,Android,Bangalore,10,Thursday,Recovered
TX138239,CUST7558,2026-04-09 11:10:58.021160,277.1,Net Banking,Failed,Transaction Timeout,18,Regular,5,1,3,Android,Delhi,11,Thursday,Recovered
TX138240,CUST8267,2026-04-09 11:28:25.210104,2526.07,Debit Card,Success,None,39,Regular,7,0,3,Android,Mumbai,11,Thursday,Not Required
TX138241,CUST9447,2026-04-09 11:45:52.399047,515.43,Wallet,Success,None,25,New,10,1,2,iOS,Kolkata,11,Thursday,Not Required
TX138242,CUST4072,2026-04-09 12:03:19.587991,467.99,UPI,Success,None,40,Regular,9,3,0,iOS,Nagpur,12,Thursday,Not Required
TX138243,CUST3320,2026-04-09 12:20:46.776935,937.84,Credit Card,Success,None,27,Regular,9,5,0,Android,Mumbai,12,Thursday,Not Required
TX138244,CUST4412,2026-04-09 12:38:13.965879,77.28,Debit Card,Success,None,49,Regular,8,0,0,iOS,Delhi,12,Thursday,Not Required
TX138245,CUST6973,2026-04-09 12:55:41.154823,2578.25,UPI,Failed,Transaction Timeout,31,Regular,7,4,1,Android,Pune,12,Thursday,Not Recovered
TX138246,CUST4084,2026-04-09 13:13:08.343766,4466.81,UPI,Success,None,57,Regular,7,1,2,iOS,Nagpur,13,Thursday,Not Required
TX138247,CUST7285,2026-04-09 13:30:35.532710,1660.9,UPI,Success,None,58,Regular,10,4,3,Android,Bangalore,13,Thursday,Not Required
TX138248,CUST1250,2026-04-09 13:48:02.721654,1004.24,Wallet,Success,None,44,New,3,3,2,Android,Pune,13,Thursday,Not Required
TX138249,CUST2917,2026-04-09 14:05:29.910598,535.62,UPI,Success,None,27,Regular,11,4,0,iOS,Delhi,14,Thursday,Not Required
TX138250,CUST5665,2026-04-09 14:22:57.099541,226.96,Wallet,Success,None,26,Regular,6,1,1,Android,Hyderabad,14,Thursday,Not Required
TX138251,CUST2424,2026-04-09 14:40:24.288485,2195.28,UPI,Success,None,29,New,8,4,2,iOS,Ahmedabad,14,Thursday,Not Required
TX138252,CUST3526,2026-04-09 14:57:51.477429,1662.94,Credit Card,Success,None,38,Premium,8,2,0,iOS,Mumbai,14,Thursday,Not Required
TX138253,CUST8531,2026-04-09 15:15:18.666373,1043.27,UPI,Success,None,24,Regular,13,2,0,Android,Jaipur,15,Thursday,Not Required
TX138254,CUST1502,2026-04-09 15:32:45.855317,928.55,Debit Card,Success,None,59,Regular,4,1,3,Android,Mumbai,15,Thursday,Not Required
TX138255,CUST7800,2026-04-09 15:50:13.044260,898.38,Wallet,Success,None,45,Regular,6,1,2,Android,Mumbai,15,Thursday,Not Required
TX138256,CUST7272,2026-04-09 16:07:40.233204,393.1,UPI,Success,None,42,Regular,6,2,2,Android,Nagpur,16,Thursday,Not Required
TX138257,CUST2737,2026-04-09 16:25:07.422148,8112.56,UPI,Success,None,37,New,5,4,1,Android,Kolkata,16,Thursday,Not Required
TX138258,CUST6360,2026-04-09 16:42:34.611092,499.88,UPI,Success,None,25,Regular,8,2,0,Android,Delhi,16,Thursday,Not Required
TX138259,CUST4764,2026-04-09 17:00:01.800036,434.11,UPI,Success,None,22,New,5,1,0,iOS,Pune,17,Thursday,Not Required
TX138260,CUST7713,2026-04-09 17:17:28.988979,2039.8,UPI,Success,None,33,Regular,6,4,2,Android,Hyderabad,17,Thursday,Not Required
TX138261,CUST1562,2026-04-09 17:34:56.177923,646.0,UPI,Success,None,20,Regular,7,2,0,Android,Nagpur,17,Thursday,Not Required
TX138262,CUST9700,2026-04-09 17:52:23.366867,652.63,Net Banking,Success,None,25,New,4,2,0,Android,Pune,17,Thursday,Not Required
TX138263,CUST9072,2026-04-09 18:09:50.555811,2736.87,Debit Card,Success,None,43,Premium,8,0,3,Android,Ahmedabad,18,Thursday,Not Required
TX138264,CUST9763,2026-04-09 18:27:17.744754,1311.09,Credit Card,Failed,Network Error,39,Regular,8,0,1,iOS,Bangalore,18,Thursday,Recovered
TX138265,CUST1681,2026-04-09 18:44:44.933698,1379.42,UPI,Success,None,18,Regular,4,3,3,iOS,Nagpur,18,Thursday,Not Required
TX138266,CUST8181,2026-04-09 19:02:12.122642,161.14,UPI,Success,None,56,New,5,2,0,Android,Pune,19,Thursday,Not Required
TX138267,CUST3225,2026-04-09 19:19:39.311586,992.81,UPI,Success,None,46,New,10,4,2,iOS,Ahmedabad,19,Thursday,Not Required
TX138268,CUST1011,2026-04-09 19:37:06.500530,243.32,UPI,Success,None,49,Regular,8,3,3,iOS,Pune,19,Thursday,Not Required
TX138269,CUST3291,2026-04-09 19:54:33.689473,422.0,UPI,Success,None,33,Regular,8,1,2,Web,Pune,19,Thursday,Not Required
TX138270,CUST1476,2026-04-09 20:12:00.878417,792.86,UPI,Success,None,29,Premium,6,2,3,Web,Pune,20,Thursday,Not Required
TX138271,CUST4661,2026-04-09 20:29:28.067361,641.49,Debit Card,Success,None,22,Regular,9,1,1,Android,Mumbai,20,Thursday,Not Required
TX138272,CUST4517,2026-04-09 20:46:55.256305,1279.49,Debit Card,Failed,Card Expired,34,New,6,4,2,Android,Ahmedabad,20,Thursday,Recovered
TX138273,CUST9996,2026-04-09 21:04:22.445248,1437.56,UPI,Success,None,34,Regular,7,2,0,Android,Hyderabad,21,Thursday,Not Required
TX138274,CUST2641,2026-04-09 21:21:49.634192,1549.42,UPI,Success,None,19,Regular,2,0,0,iOS,Nagpur,21,Thursday,Not Required
TX138275,CUST2092,2026-04-09 21:39:16.823136,173.43,UPI,Success,None,23,Regular,12,2,2,iOS,Nagpur,21,Thursday,Not Required
TX138276,CUST3587,2026-04-09 21:56:44.012080,7063.23,Credit Card,Failed,Bank Error,19,New,9,2,1,Android,Hyderabad,21,Thursday,Recovered
TX138277,CUST1186,2026-04-09 22:14:11.201024,648.99,Net Banking,Failed,Insufficient Funds,38,Regular,9,2,3,Web,Hyderabad,22,Thursday,Recovered
TX138278,CUST7994,2026-04-09 22:31:38.389967,2237.09,Credit Card,Failed,Transaction Timeout,37,New,8,1,2,Web,Ahmedabad,22,Thursday,Recovered
TX138279,CUST7488,2026-04-09 22:49:05.578911,53.82,UPI,Success,None,22,New,4,0,2,Web,Kolkata,22,Thursday,Not Required
TX138280,CUST8810,2026-04-09 23:06:32.767855,510.13,UPI,Success,None,56,Regular,7,3,0,Android,Mumbai,23,Thursday,Not Required
TX138281,CUST8022,2026-04-09 23:23:59.956799,154.36,UPI,Success,None,28,Regular,9,1,3,Android,Pune,23,Thursday,Not Required
TX138282,CUST4601,2026-04-09 23:41:27.145742,281.08,Debit Card,Success,None,49,Premium,4,0,3,iOS,Jaipur,23,Thursday,Not Required
TX138283,CUST8256,2026-04-09 23:58:54.334686,699.63,UPI,Success,None,59,Regular,4,2,2,iOS,Pune,23,Thursday,Not Required
TX138284,CUST3685,2026-04-10 00:16:21.523630,475.92,Net Banking,Success,None,22,New,15,0,1,Android,Mumbai,0,Friday,Not Required
TX138285,CUST1285,2026-04-10 00:33:48.712574,2475.05,UPI,Success,None,30,Regular,4,3,3,iOS,Ahmedabad,0,Friday,Not Required
TX138286,CUST4266,2026-04-10 00:51:15.901518,3901.01,Debit Card,Success,None,33,New,9,0,1,Android,Kolkata,0,Friday,Not Required
TX138287,CUST8271,2026-04-10 01:08:43.090461,252.94,Credit Card,Success,None,43,New,7,0,2,Android,Hyderabad,1,Friday,Not Required
TX138288,CUST4662,2026-04-10 01:26:10.279405,408.39,Net Banking,Success,None,51,Premium,8,2,3,Web,Nagpur,1,Friday,Not Required
TX138289,CUST5837,2026-04-10 01:43:37.468349,237.2,Credit Card,Failed,Incorrect Details,54,New,7,7,1,Web,Hyderabad,1,Friday,Not Recovered
TX138290,CUST5099,2026-04-10 02:01:04.657293,2113.08,UPI,Failed,Insufficient Funds,56,Regular,6,0,2,Web,Hyderabad,2,Friday,Recovered
TX138291,CUST9245,2026-04-10 02:18:31.846236,779.8,Debit Card,Failed,Bank Error,44,New,4,3,1,iOS,Kolkata,2,Friday,Recovered
TX138292,CUST4666,2026-04-10 02:35:59.035180,687.0,UPI,Success,None,32,Regular,7,3,2,iOS,Delhi,2,Friday,Not Required
TX138293,CUST7149,2026-04-10 02:53:26.224124,909.11,Credit Card,Success,None,36,Regular,10,1,1,Android,Jaipur,2,Friday,Not Required
TX138294,CUST6924,2026-04-10 03:10:53.413068,487.28,UPI,Success,None,58,New,2,1,1,Android,Delhi,3,Friday,Not Required
TX138295,CUST7889,2026-04-10 03:28:20.602012,282.46,UPI,Success,None,22,Regular,10,4,0,Web,Hyderabad,3,Friday,Not Required
TX138296,CUST8913,2026-04-10 03:45:47.790955,699.98,UPI,Success,None,42,Regular,8,3,1,Android,Bangalore,3,Friday,Not Required
TX138297,CUST1015,2026-04-10 04:03:14.979899,509.28,Credit Card,Success,None,48,Regular,8,2,0,Android,Nagpur,4,Friday,Not Required
TX138298,CUST8536,2026-04-10 04:20:42.168843,941.08,UPI,Success,None,45,Regular,5,2,3,Android,Bangalore,4,Friday,Not Required
TX138299,CUST2648,2026-04-10 04:38:09.357787,130.06,Credit Card,Success,None,59,Regular,9,5,2,Android,Pune,4,Friday,Not Required
TX138300,CUST1041,2026-04-10 04:55:36.546730,801.4,UPI,Success,None,56,Regular,6,1,2,iOS,Ahmedabad,4,Friday,Not Required
TX138301,CUST6693,2026-04-10 05:13:03.735674,333.87,Debit Card,Success,None,48,Regular,9,2,2,Android,Kolkata,5,Friday,Not Required
TX138302,CUST7645,2026-04-10 05:30:30.924618,773.79,Credit Card,Success,None,56,Premium,8,3,2,Android,Pune,5,Friday,Not Required
TX138303,CUST6340,2026-04-10 05:47:58.113562,1644.33,UPI,Success,None,42,New,9,3,1,iOS,Mumbai,5,Friday,Not Required
TX138304,CUST9034,2026-04-10 06:05:25.302506,381.36,Credit Card,Success,None,47,Premium,6,0,1,iOS,Delhi,6,Friday,Not Required
TX138305,CUST5702,2026-04-10 06:22:52.491449,2201.12,UPI,Success,None,24,Premium,5,1,3,Android,Jaipur,6,Friday,Not Required
TX138306,CUST4175,2026-04-10 06:40:19.680393,116.66,Net Banking,Success,None,39,New,7,3,1,iOS,Pune,6,Friday,Not Required
TX138307,CUST7685,2026-04-10 06:57:46.869337,3114.52,Credit Card,Success,None,56,Regular,6,1,1,Web,Ahmedabad,6,Friday,Not Required
TX138308,CUST9013,2026-04-10 07:15:14.058281,2295.01,Debit Card,Success,None,52,Premium,10,0,0,Web,Bangalore,7,Friday,Not Required
TX138309,CUST8836,2026-04-10 07:32:41.247224,274.08,Debit Card,Failed,Incorrect Details,52,New,7,4,0,Web,Chennai,7,Friday,Not Recovered
TX138310,CUST1556,2026-04-10 07:50:08.436168,276.38,Debit Card,Success,None,20,New,13,2,1,Android,Ahmedabad,7,Friday,Not Required
TX138311,CUST6204,2026-04-10 08:07:35.625112,149.16,Debit Card,Success,None,21,Regular,10,0,3,Android,Jaipur,8,Friday,Not Required
TX138312,CUST5270,2026-04-10 08:25:02.814056,1671.34,UPI,Failed,Bank Error,31,New,7,2,1,iOS,Ahmedabad,8,Friday,Recovered
TX138313,CUST7407,2026-04-10 08:42:30.003000,477.99,Net Banking,Success,None,25,Regular,10,0,1,Android,Kolkata,8,Friday,Not Required
TX138314,CUST8382,2026-04-10 08:59:57.191943,444.18,Debit Card,Success,None,23,Regular,11,2,3,Android,Hyderabad,8,Friday,Not Required
TX138315,CUST4296,2026-04-10 09:17:24.380887,216.41,UPI,Success,None,57,Regular,9,2,0,Android,Pune,9,Friday,Not Required
TX138316,CUST4997,2026-04-10 09:34:51.569831,4072.34,Credit Card,Success,None,38,Regular,6,5,1,Android,Jaipur,9,Friday,Not Required
TX138317,CUST2243,2026-04-10 09:52:18.758775,251.45,Credit Card,Success,None,28,Regular,13,2,1,iOS,Jaipur,9,Friday,Not Required
TX138318,CUST7430,2026-04-10 10:09:45.947718,681.41,UPI,Success,None,34,Regular,6,3,2,Android,Bangalore,10,Friday,Not Required
TX138319,CUST5116,2026-04-10 10:27:13.136662,825.48,Credit Card,Success,None,42,Regular,5,5,3,Android,Hyderabad,10,Friday,Not Required
TX138320,CUST1092,2026-04-10 10:44:40.325606,446.45,Net Banking,Success,None,27,Regular,8,3,2,Android,Kolkata,10,Friday,Not Required
TX138321,CUST6598,2026-04-10 11:02:07.514550,364.71,Net Banking,Success,None,35,New,7,1,2,iOS,Pune,11,Friday,Not Required
TX138322,CUST5432,2026-04-10 11:19:34.703494,459.78,UPI,Success,None,34,New,4,2,2,Android,Bangalore,11,Friday,Not Required
TX138323,CUST7974,2026-04-10 11:37:01.892437,1170.67,UPI,Failed,Insufficient Funds,29,Regular,8,0,3,iOS,Nagpur,11,Friday,Not Recovered
TX138324,CUST9727,2026-04-10 11:54:29.081381,470.1,Credit Card,Success,None,37,Regular,7,1,0,iOS,Hyderabad,11,Friday,Not Required
TX138325,CUST9112,2026-04-10 12:11:56.270325,3379.71,Debit Card,Success,None,57,New,6,1,2,Android,Jaipur,12,Friday,Not Required
TX138326,CUST4949,2026-04-10 12:29:23.459269,305.81,Debit Card,Failed,Bank Error,21,New,12,0,0,Web,Delhi,12,Friday,Recovered
TX138327,CUST1820,2026-04-10 12:46:50.648212,1413.9,Debit Card,Failed,Insufficient Funds,32,New,5,1,0,Web,Pune,12,Friday,Recovered
TX138328,CUST6796,2026-04-10 13:04:17.837156,114.85,Credit Card,Failed,Transaction Timeout,21,Regular,12,1,2,Web,Nagpur,13,Friday,Recovered
TX138329,CUST9478,2026-04-10 13:21:45.026100,305.84,Net Banking,Failed,Insufficient Funds,57,New,6,2,0,Android,Kolkata,13,Friday,Recovered
TX138330,CUST9234,2026-04-10 13:39:12.215044,294.04,Credit Card,Success,None,54,New,11,1,3,Android,Mumbai,13,Friday,Not Required
TX138331,CUST8024,2026-04-10 13:56:39.403988,220.54,UPI,Failed,Transaction Timeout,32,Regular,5,1,1,Android,Hyderabad,13,Friday,Recovered
TX138332,CUST9745,2026-04-10 14:14:06.592931,883.13,Credit Card,Success,None,25,New,8,2,3,Android,Bangalore,14,Friday,Not Required
TX138333,CUST3040,2026-04-10 14:31:33.781875,595.75,UPI,Success,None,52,New,7,3,3,Android,Kolkata,14,Friday,Not Required
TX138334,CUST1952,2026-04-10 14:49:00.970819,68.11,Credit Card,Success,None,37,Regular,6,1,0,iOS,Hyderabad,14,Friday,Not Required
TX138335,CUST3635,2026-04-10 15:06:28.159763,4892.88,Debit Card,Success,None,51,Premium,9,3,0,iOS,Bangalore,15,Friday,Not Required
TX138336,CUST6415,2026-04-10 15:23:55.348706,793.15,Debit Card,Success,None,48,Regular,4,2,0,Android,Pune,15,Friday,Not Required
TX138337,CUST4479,2026-04-10 15:41:22.537650,665.93,Credit Card,Success,None,49,Regular,13,0,3,Android,Mumbai,15,Friday,Not Required
TX138338,CUST2548,2026-04-10 15:58:49.726594,2465.42,Debit Card,Success,None,49,New,9,3,1,Android,Bangalore,15,Friday,Not Required
TX138339,CUST3238,2026-04-10 16:16:16.915538,1788.01,UPI,Success,None,46,Premium,5,4,0,Android,Jaipur,16,Friday,Not Required
TX138340,CUST3885,2026-04-10 16:33:44.104482,493.65,Wallet,Success,None,24,Regular,10,2,1,Android,Kolkata,16,Friday,Not Required
TX138341,CUST7920,2026-04-10 16:51:11.293425,94.39,Net Banking,Success,None,43,Regular,10,0,2,Android,Jaipur,16,Friday,Not Required
TX138342,CUST7874,2026-04-10 17:08:38.482369,1169.56,Net Banking,Success,None,37,Premium,6,4,2,Android,Delhi,17,Friday,Not Required
TX138343,CUST3093,2026-04-10 17:26:05.671313,253.95,UPI,Success,None,19,Regular,3,2,0,Android,Chennai,17,Friday,Not Required
TX138344,CUST6181,2026-04-10 17:43:32.860257,2296.78,UPI,Success,None,38,Regular,6,0,0,iOS,Kolkata,17,Friday,Not Required
TX138345,CUST5458,2026-04-10 18:01:00.049200,306.08,UPI,Success,None,30,New,8,2,2,Android,Nagpur,18,Friday,Not Required
TX138346,CUST9115,2026-04-10 18:18:27.238144,423.32,Net Banking,Success,None,25,Regular,6,2,2,Web,Pune,18,Friday,Not Required
TX138347,CUST9329,2026-04-10 18:35:54.427088,173.61,Debit Card,Success,None,54,Regular,4,5,1,Android,Mumbai,18,Friday,Not Required
TX138348,CUST1797,2026-04-10 18:53:21.616032,188.24,UPI,Success,None,21,Premium,7,3,3,Android,Pune,18,Friday,Not Required
TX138349,CUST1535,2026-04-10 19:10:48.804976,596.41,UPI,Success,None,18,New,5,3,2,iOS,Jaipur,19,Friday,Not Required
TX138350,CUST6370,2026-04-10 19:28:15.993919,543.34,Credit Card,Success,None,41,Regular,3,1,2,iOS,Pune,19,Friday,Not Required
TX138351,CUST9448,2026-04-10 19:45:43.182863,413.28,Debit Card,Success,None,29,Regular,7,2,0,iOS,Jaipur,19,Friday,Not Required
TX138352,CUST1847,2026-04-10 20:03:10.371807,5182.34,UPI,Success,None,28,Regular,4,1,3,Android,Chennai,20,Friday,Not Required
TX138353,CUST6011,2026-04-10 20:20:37.560751,1216.39,UPI,Success,None,50,Regular,5,0,1,iOS,Kolkata,20,Friday,Not Required
TX138354,CUST1231,2026-04-10 20:38:04.749694,671.99,Credit Card,Success,None,44,Regular,8,4,2,iOS,Pune,20,Friday,Not Required
TX138355,CUST2484,2026-04-10 20:55:31.938638,50.0,Credit Card,Success,None,24,New,8,3,3,Android,Nagpur,20,Friday,Not Required
TX138356,CUST5814,2026-04-10 21:12:59.127582,1518.94,UPI,Success,None,41,Regular,6,1,2,Android,Ahmedabad,21,Friday,Not Required
TX138357,CUST7325,2026-04-10 21:30:26.316526,13286.93,Debit Card,Success,None,47,Regular,5,2,0,Android,Ahmedabad,21,Friday,Not Required
TX138358,CUST3001,2026-04-10 21:47:53.505470,551.17,UPI,Success,None,37,Regular,4,1,1,Android,Nagpur,21,Friday,Not Required
TX138359,CUST6168,2026-04-10 22:05:20.694413,295.74,Net Banking,Success,None,27,Regular,6,7,1,Android,Bangalore,22,Friday,Not Required
TX138360,CUST8648,2026-04-10 22:22:47.883357,783.15,Debit Card,Success,None,25,Regular,6,0,2,iOS,Pune,22,Friday,Not Required
TX138361,CUST1212,2026-04-10 22:40:15.072301,158.95,Wallet,Success,None,47,Regular,5,3,3,Android,Pune,22,Friday,Not Required
TX138362,CUST1669,2026-04-10 22:57:42.261245,1055.81,UPI,Failed,Network Error,57,New,7,1,2,Android,Mumbai,22,Friday,Recovered
TX138363,CUST1419,2026-04-10 23:15:09.450189,2981.61,Wallet,Failed,Limit Exceeded,38,New,9,1,3,iOS,Jaipur,23,Friday,Recovered
TX138364,CUST2152,2026-04-10 23:32:36.639132,340.04,Debit Card,Failed,Incorrect Details,24,New,4,2,2,Android,Ahmedabad,23,Friday,Not Recovered
TX138365,CUST1910,2026-04-10 23:50:03.828076,351.2,Net Banking,Success,None,29,Regular,5,2,0,iOS,Jaipur,23,Friday,Not Required
TX138366,CUST1572,2026-04-11 00:07:31.017020,614.19,UPI,Success,None,29,New,7,2,0,iOS,Mumbai,0,Saturday,Not Required
TX138367,CUST8385,2026-04-11 00:24:58.205964,402.94,UPI,Failed,Bank Error,40,Regular,2,2,2,Android,Nagpur,0,Saturday,Not Recovered
TX138368,CUST4434,2026-04-11 00:42:25.394907,146.6,UPI,Success,None,38,New,8,2,1,Android,Hyderabad,0,Saturday,Not Required
TX138369,CUST9504,2026-04-11 00:59:52.583851,452.49,UPI,Failed,Network Error,21,Premium,10,5,0,Android,Jaipur,0,Saturday,Recovered
TX138370,CUST9297,2026-04-11 01:17:19.772795,369.81,Net Banking,Success,None,44,Premium,11,0,1,Android,Jaipur,1,Saturday,Not Required
TX138371,CUST6246,2026-04-11 01:34:46.961739,2608.56,UPI,Success,None,49,Regular,11,4,3,Android,Delhi,1,Saturday,Not Required
TX138372,CUST5221,2026-04-11 01:52:14.150683,2111.97,Debit Card,Success,None,42,Regular,10,1,2,iOS,Jaipur,1,Saturday,Not Required
TX138373,CUST7430,2026-04-11 02:09:41.339626,2690.04,Credit Card,Success,None,51,New,12,0,0,Android,Bangalore,2,Saturday,Not Required
TX138374,CUST8225,2026-04-11 02:27:08.528570,1482.86,Credit Card,Success,None,25,New,4,0,3,iOS,Jaipur,2,Saturday,Not Required
TX138375,CUST4797,2026-04-11 02:44:35.717514,817.12,Credit Card,Success,None,33,Regular,10,2,2,Android,Ahmedabad,2,Saturday,Not Required
TX138376,CUST6063,2026-04-11 03:02:02.906458,277.44,UPI,Success,None,47,Premium,3,2,3,Web,Ahmedabad,3,Saturday,Not Required
